Temps,Contrainte,Epsilon 1,Epsilon 2
1880.891605,0.004897161513,0.00004097046125,-0.00002353012969
1908.9264,0.01063165987,0.00004059246611,-0.00002508780334
1937.379055,0.01029968981,0.00003953719877,-0.0000227053387
1966.255799,0.006763482961,0.00003740934948,-0.00002079685259
1995.562952,-0.0005029259259,0.00003790447574,-0.00002226343976
2025.30693,0.008591146073,0.00003717880867,-0.00002278568955
2055.494244,0.00884318856,0.00003727171213,-0.00002199787605
2086.131501,0.01264110048,0.00003477181799,-0.00002238327593
2117.225408,0.003621374517,0.00003571953201,-0.00002210053503
2148.782772,0.01297445469,0.00003692769699,-0.0000209513174
2180.8105,0.0126452146,0.00003425014621,-0.00002050769252
2213.315603,-0.000123064513,0.00003211241673,-0.00002044751931
2246.305196,-0.002411313247,0.00002982247081,-0.0000191038915
2279.786501,0.01120664079,0.00003329347342,-0.0000214468114
2313.766847,0.01671216794,0.00003162660995,-0.00001829125521
2348.253672,0.01283607225,0.00003094930164,-0.00001804732357
2383.254525,0.008882838622,0.0000297103536,-0.00001846641008
2418.777068,-0.0002119234246,0.00002886096218,-0.00001812242317
2454.829076,0.006434577257,0.00002934667548,-0.00001711455849
2491.418441,0.01591251745,0.00003118292177,-0.00001801570776
2528.553173,0.01375466405,0.00003063285357,-0.0000164538415
2566.2414,-0.0007903771108,0.00002648754296,-0.00001508593701
2604.491373,0.020328836,0.00003298862454,-0.00001697821445
2643.311463,0.006238622388,0.00002613732377,-0.00001403497493
2682.710169,0.01108522494,0.00002507064159,-0.00001672107971
2722.696115,0.004632298635,0.00002286610727,-0.00001553411108
2763.278053,0.01121448974,0.00002637161815,-0.00001595127606
2804.464868,0.01543886981,0.00002403350518,-0.00001572217947
2846.265574,0.02097674744,0.00002685667412,-0.0000168079163
2888.689323,0.004867169724,0.0000224320416,-0.00001582803629
2931.745399,0.01692033978,0.0000236164153,-0.00001607188769
2975.443229,-0.007118704739,0.00001726547393,-0.00001415329623
3019.792378,0.01218217106,0.0000230421227,-0.00001691394682
3064.802553,0.009183200954,0.00002203469712,-0.00001564556574
3110.483607,0.01741032924,0.00002352405266,-0.00001521526284
3156.84554,0.006312174413,0.00002155535485,-0.00001446600091
3203.8985,0.007301429723,0.00002121604956,-0.00001580825721
3251.652788,0.009529357661,0.00002109332713,-0.00001530627816
3300.118855,0.01089142421,0.00002222202063,-0.00001390516594
3349.307312,0.01788684843,0.00002211923802,-0.00001376809197
3399.228926,0.01786749872,0.00002024064896,-0.00001545030582
3449.894624,0.01636740152,0.00002056337914,-0.00001331705295
3501.315497,0.003557348364,0.00001700977521,-0.00001270832239
3553.502802,0.009904528787,0.00001720926967,-0.00001299530846
3606.467961,0.002717636578,0.00001300328537,-0.00001182545414
3660.222568,0.009799051998,0.00001765673166,-0.00001253677445
3714.778391,0.01778910732,0.00001870048025,-0.0000139894336
3770.147372,0.01321534603,0.00001799681834,-0.00001290194475
3826.34163,0.01946043534,0.00001916347426,-0.00001300554003
3883.373467,0.01402046729,0.00001629268881,-0.00001224397615
3941.255367,0.01410320556,0.00001683692248,-0.00001347924382
4000,0.03159819799,0.0000198562,-0.0000125976
